R:A::C:P,0,1 5,2 3 4 6
0,0.16911764705882354,0.08835341365461848,0.0707070707070707
1 5,0.49264705882352944,0.46184738955823296,0.39141414141414144
2 3 4 6,0.3382352941176471,0.4497991967871486,0.5378787878787878
