R:A::C:P,0,1 5,2 3 4 6
0,0.3150684931506849,0.3013698630136986,0.3835616438356164
1 5,0.19881305637982197,0.34124629080118696,0.4599406528189911
2 3 4 6,0.12398921832884097,0.3018867924528302,0.5741239892183289
