R:A::C:P,0,1,2,3,4,5,6,p
0,0.0,0.29213483146067415,0.07142857142857142,0.03968253968253968,0.125,0.0967741935483871,0.06818181818181818,0.07894736842105263
1,0.6,0.0,0.4,0.38095238095238093,0.21153846153846154,0.26881720430107525,0.5113636363636364,0.2982456140350877
2,0.13846153846153847,0.3146067415730337,0.0,0.24603174603174602,0.22115384615384615,0.27956989247311825,0.13636363636363635,0.2982456140350877
3,0.023076923076923078,0.11235955056179775,0.11428571428571428,0.0,0.038461538461538464,0.08602150537634409,0.07954545454545454,0.08771929824561403
4,0.046153846153846156,0.02247191011235955,0.12857142857142856,0.031746031746031744,0.0,0.10752688172043011,0.06818181818181818,0.017543859649122806
5,0.038461538461538464,0.056179775280898875,0.05714285714285714,0.05555555555555555,0.125,0.0,0.11363636363636363,0.11403508771929824
6,0.08461538461538462,0.1797752808988764,0.14285714285714285,0.18253968253968253,0.25961538461538464,0.11827956989247312,0.0,0.10526315789473684
p,0.06923076923076923,0.02247191011235955,0.08571428571428572,0.06349206349206349,0.019230769230769232,0.043010752688172046,0.022727272727272728,0.0
