name,overall,average,f1,mcc
012-3-4-5-6,0.6825396825396826,0.2769026548672566,0.23017412935323384,0.08981109352298916
014-2-3-5-6,0.6111111111111112,0.29333333333333333,0.2706122448979592,0.14242840191240758
015-2-3-4-6,0.5952380952380952,0.33823970037453177,0.29212792434046786,0.16693747484130367
013-2-4-5-6,0.5873015873015873,0.25732600732600736,0.2473065970574276,0.09250740869248887
01-23-4-5-6,0.5873015873015873,0.2864825581395349,0.2709191456903127,0.1438155784955865
01-25-3-4-6,0.5714285714285714,0.34689922480620156,0.2976143226919758,0.17549259989330881
01-24-3-5-6,0.5634920634920635,0.29410352588147043,0.2673684210526316,0.13759851063390524
01-2-36-4-5,0.5555555555555556,0.3802325581395348,0.315403026199038,0.19848755952615982
01-2-34-5-6,0.5476190476190477,0.28578811369509044,0.2652822532521781,0.13863002688158585
01-2-35-4-6,0.5476190476190477,0.32189922480620153,0.2833378088077336,0.15974277904238232
01-2-3-46-5,0.5476190476190477,0.3568992248062015,0.30294307196562836,0.18243123105098608
016-2-3-4-5,0.5396825396825397,0.32540229885057476,0.2829855167873601,0.1516990446077665
01-26-3-4-5,0.5396825396825397,0.32451827242524917,0.2815991902834008,0.1561316374267925
01-2-3-45-6,0.5396825396825397,0.3054706533776301,0.2751235230934479,0.14835096646277102
01-2-3-4-56,0.5396825396825397,0.32689922480620154,0.28583780880773363,0.1616144645703883
