R:A::C:P,0,1 5,2 3 4,6
0,0.08502024291497975,0.024291497975708502,0.048582995951417005,0.012145748987854251
1 5,0.1417004048582996,0.08502024291497975,0.2145748987854251,0.05263157894736842
2 3 4,0.032388663967611336,0.06477732793522267,0.1659919028340081,0.048582995951417005
6,0.004048582995951417,0.008097165991902834,0.012145748987854251,0.0
