R:A::C:P,0,1 5,2 3 4,6
0,0.5,0.14285714285714285,0.2857142857142857,0.07142857142857142
1 5,0.28688524590163933,0.1721311475409836,0.4344262295081967,0.10655737704918032
2 3 4,0.1038961038961039,0.2077922077922078,0.5324675324675324,0.15584415584415584
6,0.16666666666666666,0.3333333333333333,0.5,0.0
