R:A::C:P,0 1 2,3 4,5 6
0 1 2,0.5753424657534246,0.2273972602739726,0.19726027397260273
3 4,0.4114285714285714,0.33714285714285713,0.25142857142857145
5 6,0.33675564681724846,0.2936344969199179,0.36960985626283366
