R:A::C:P,0 1 2,3 4,5 6
0 1 2,0.3017241379310345,0.11925287356321838,0.10344827586206896
3 4,0.05172413793103448,0.042385057471264365,0.031609195402298854
5 6,0.11781609195402298,0.10272988505747127,0.12931034482758622
