R:A::C:P,0 2 6,1 3 5,4
0 2 6,0.21428571428571427,0.1746031746031746,0.047619047619047616
1 3 5,0.21428571428571427,0.2777777777777778,0.03968253968253968
4,0.023809523809523808,0.0,0.007936507936507936
