R:A::C:P,0 2 6,1 3 5,4
0 2 6,0.47368421052631576,0.38596491228070173,0.5
1 3 5,0.47368421052631576,0.6140350877192983,0.4166666666666667
4,0.05263157894736842,0.0,0.08333333333333333
