R:A::C:P,0,1 2 5,3 4,6
0,0.3150684931506849,0.3835616438356164,0.2328767123287671,0.0684931506849315
1 2 5,0.17681728880157171,0.47544204322200395,0.2337917485265226,0.11394891944990176
3 4,0.12359550561797752,0.48314606741573035,0.29213483146067415,0.10112359550561797
6,0.10909090909090909,0.38181818181818183,0.35454545454545455,0.15454545454545454
