R:A::C:P,0 6,1 2 3 4,5
0 6,0.10121457489878542,0.08502024291497975,0.008097165991902834
1 2 3 4,0.2631578947368421,0.4534412955465587,0.05668016194331984
5,0.012145748987854251,0.020242914979757085,0.0
