R:A::C:P,0,1 3,2,4 5 6
0,0.08502024291497975,0.032388663967611336,0.016194331983805668,0.03643724696356275
1 3,0.13360323886639677,0.12955465587044535,0.10121457489878542,0.145748987854251
2,0.02834008097165992,0.06477732793522267,0.04048582995951417,0.08502024291497975
4 5 6,0.016194331983805668,0.032388663967611336,0.020242914979757085,0.032388663967611336
