R:A::C:P,0,1 3,2,4 5 6
0,0.5,0.19047619047619047,0.09523809523809523,0.21428571428571427
1 3,0.2619047619047619,0.25396825396825395,0.1984126984126984,0.2857142857142857
2,0.12962962962962962,0.2962962962962963,0.18518518518518517,0.3888888888888889
4 5 6,0.16,0.32,0.2,0.32
