R:A::C:P,0 4,1 3,2,5 6
0 4,0.45901639344262296,0.15254237288135594,0.12,0.14285714285714285
1 3,0.4262295081967213,0.559322033898305,0.52,0.35714285714285715
2,0.08196721311475409,0.2542372881355932,0.32,0.42857142857142855
5 6,0.03278688524590164,0.03389830508474576,0.04,0.07142857142857142
