R:A::C:P,0,1 4 5,2 3 6
0,0.12598425196850394,0.050505050505050504,0.022058823529411766
1 4 5,0.46062992125984253,0.41245791245791247,0.34558823529411764
2 3 6,0.41338582677165353,0.5370370370370371,0.6323529411764706
