R:A::C:P,0,1 4 5,2 3 6
0,0.43243243243243246,0.40540540540540543,0.16216216216216217
1 4 5,0.21272727272727274,0.44545454545454544,0.3418181818181818
2 3 6,0.13671875,0.4153645833333333,0.4479166666666667
