R:A::C:P,0,1 4 5,2 3 6
0,0.022988505747126436,0.021551724137931036,0.008620689655172414
1 4 5,0.08405172413793104,0.17600574712643677,0.13505747126436782
2 3 6,0.07543103448275862,0.22916666666666666,0.2471264367816092
