R:A::C:P,0 1,2 5 6,3,4
0 1,0.5362637362637362,0.25934065934065936,0.08131868131868132,0.12307692307692308
2 5 6,0.2664041994750656,0.45013123359580054,0.14829396325459318,0.13517060367454067
3,0.27450980392156865,0.43137254901960786,0.14705882352941177,0.14705882352941177
4,0.1780821917808219,0.4246575342465753,0.1780821917808219,0.2191780821917808
