R:A::C:P,0 1 4,2,3 5,6
0 1 4,0.4716981132075472,0.0880503144654088,0.14465408805031446,0.0
2,0.05660377358490566,0.050314465408805034,0.09433962264150944,0.012578616352201259
3 5,0.025157232704402517,0.018867924528301886,0.018867924528301886,0.006289308176100629
6,0.006289308176100629,0.0,0.006289308176100629,0.0
