R:A::C:P,0 2,1,3 4 5 6
0 2,0.4909090909090909,0.3333333333333333,0.42105263157894735
1,0.41818181818181815,0.6666666666666666,0.3684210526315789
3 4 5 6,0.09090909090909091,0.0,0.21052631578947367
