R:A::C:P,0 2,1,3 4 5 6
0 2,0.5,0.2037037037037037,0.2962962962962963
1,0.3898305084745763,0.3728813559322034,0.23728813559322035
3 4 5 6,0.38461538461538464,0.0,0.6153846153846154
