R:A::C:P,0 2,1,3 4 5 6
0 2,0.21428571428571427,0.0873015873015873,0.12698412698412698
1,0.18253968253968253,0.1746031746031746,0.1111111111111111
3 4 5 6,0.03968253968253968,0.0,0.06349206349206349
