R:A::C:P,0,1 4,2 3 5,6
0,0.48148148148148145,0.4074074074074074,0.1111111111111111,0.0
1 4,0.23809523809523808,0.42857142857142855,0.31746031746031744,0.015873015873015872
2 3 5,0.14285714285714285,0.2,0.6285714285714286,0.02857142857142857
6,0.0,0.0,1.0,0.0
