R:A::C:P,0 1 6,2 3,4,5
0 1 6,0.5425531914893617,0.21040189125295508,0.13120567375886524,0.11583924349881797
2 3,0.44562334217506633,0.2917771883289125,0.129973474801061,0.13262599469496023
4,0.2602739726027397,0.3972602739726027,0.2191780821917808,0.1232876712328767
5,0.4166666666666667,0.3020833333333333,0.14583333333333334,0.13541666666666666
