R:A::C:P,0 1 6,2 3,4,5
0 1 6,0.6690962099125365,0.5144508670520231,0.5842105263157895,0.5764705882352941
2 3,0.24489795918367346,0.3179190751445087,0.2578947368421053,0.29411764705882354
4,0.027696793002915453,0.0838150289017341,0.08421052631578947,0.052941176470588235
5,0.05830903790087463,0.0838150289017341,0.07368421052631578,0.07647058823529412
