R:A::C:P,0 2 6,1,3 4,5
0 2 6,0.4857142857142857,0.32142857142857145,0.44,0.5454545454545454
1,0.4142857142857143,0.6428571428571429,0.36,0.45454545454545453
3 4,0.05714285714285714,0.03571428571428571,0.18,0.0
5,0.04285714285714286,0.0,0.02,0.0
