R:A::C:P,0,1 4,2 3,5 6
0,0.43243243243243246,0.33783783783783783,0.13513513513513514,0.0945945945945946
1 4,0.22026431718061673,0.3788546255506608,0.22466960352422907,0.1762114537444934
2 3,0.14854111405835543,0.2917771883289125,0.2917771883289125,0.26790450928381965
5 6,0.13552361396303902,0.2402464065708419,0.2546201232032854,0.36960985626283366
