R:A::C:P,0,1 4,2 3,5 6
0,0.12598425196850394,0.0589622641509434,0.028901734104046242,0.019021739130434784
1 4,0.3937007874015748,0.4056603773584906,0.2947976878612717,0.21739130434782608
2 3,0.2204724409448819,0.25943396226415094,0.3179190751445087,0.27445652173913043
5 6,0.25984251968503935,0.2759433962264151,0.3583815028901734,0.4891304347826087
