R:A::C:P,0 1 4,2,3 5,6
0 1 4,0.8461538461538461,0.5,0.5,0.5
2,0.1282051282051282,0.4090909090909091,0.3333333333333333,0.0
3 5,0.02564102564102564,0.09090909090909091,0.125,0.5
6,0.0,0.0,0.041666666666666664,0.0
