R:A::C:P,0,1 6,2,3,4,5
0,17,5,2,2,7,2
1 6,19,18,11,13,6,5
2,4,6,8,11,1,4
3,0,1,2,2,2,0
4,1,0,1,2,3,0
5,1,1,1,1,0,0
