R:A::C:P,0 6,1 5,2,3,4
0 6,0.36774193548387096,0.2752688172043011,0.1010752688172043,0.12473118279569892,0.13118279569892474
1 5,0.33542976939203356,0.3165618448637317,0.10272536687631027,0.1111111111111111,0.13417190775681342
2,0.28,0.3054545454545455,0.14909090909090908,0.14181818181818182,0.12363636363636364
3,0.29411764705882354,0.2647058823529412,0.14705882352941177,0.14705882352941177,0.14705882352941177
4,0.1917808219178082,0.1917808219178082,0.2191780821917808,0.1780821917808219,0.2191780821917808
