R:A::C:P,0 2,1 3 6,4,5
0 2,0.28199052132701424,0.24754098360655738,0.21052631578947367,0.22941176470588234
1 3 6,0.5971563981042654,0.6442622950819672,0.631578947368421,0.6411764705882353
4,0.05687203791469194,0.03934426229508197,0.08421052631578947,0.052941176470588235
5,0.06398104265402843,0.06885245901639345,0.07368421052631578,0.07647058823529412
