R:A::C:P,0 4,1 2 3 5,6
0 4,0.4217687074829932,0.5238095238095238,0.05442176870748299
1 2 3 5,0.3255269320843091,0.5550351288056206,0.11943793911007025
6,0.2659846547314578,0.5089514066496164,0.22506393861892582
