R:A::C:P,0,1,2,3 5,4,6
0,28,12,10,11,5,2
1,67,43,40,38,27,11
2,17,20,24,30,10,10
3 5,9,5,11,19,8,8
4,3,2,5,8,0,6
6,6,4,4,7,8,8
