R:A::C:P,0,1 3 5,2 4,6
0,0.4666666666666667,0.26666666666666666,0.18333333333333332,0.08333333333333333
1 3 5,0.25365853658536586,0.32682926829268294,0.2731707317073171,0.14634146341463414
2 4,0.12631578947368421,0.3368421052631579,0.3473684210526316,0.18947368421052632
6,0.0625,0.375,0.5,0.0625
