R:A::C:P,0,1 3 5,2 4,6
0,0.3010752688172043,0.1322314049586777,0.10185185185185185,0.09259259259259259
1 3 5,0.5591397849462365,0.5537190082644629,0.5185185185185185,0.5555555555555556
2 4,0.12903225806451613,0.2644628099173554,0.3055555555555556,0.3333333333333333
6,0.010752688172043012,0.049586776859504134,0.07407407407407407,0.018518518518518517
