R:A::C:P,0 1 2,3,4,5,6
0 1 2,0.9157894736842105,0.8064516129032258,0.7368421052631579,1.0,0.6666666666666666
3,0.031578947368421054,0.06451612903225806,0.10526315789473684,0.0,0.0
4,0.021052631578947368,0.06451612903225806,0.15789473684210525,0.0,0.0
5,0.021052631578947368,0.03225806451612903,0.0,0.0,0.3333333333333333
6,0.010526315789473684,0.03225806451612903,0.0,0.0,0.0
