R:A::C:P,0 5,1 3 6,2,4
0 5,0.48,0.28,0.14,0.1
1 3 6,0.3333333333333333,0.3712121212121212,0.1893939393939394,0.10606060606060606
2,0.2222222222222222,0.48148148148148145,0.18518518518518517,0.1111111111111111
4,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.45454545454545453
