R:A::C:P,0 2 5,1,3 6,4
0 2 5,0.53125,0.3333333333333333,0.35294117647058826,0.5
1,0.421875,0.6666666666666666,0.35294117647058826,0.3333333333333333
3 6,0.015625,0.0,0.23529411764705882,0.08333333333333333
4,0.03125,0.0,0.058823529411764705,0.08333333333333333
