R:A::C:P,0,1,2,3,4,5,6,p
0,0.6818181818181818,0.22727272727272727,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
1,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111
2,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0
3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
4,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
6,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666
p,0.25,0.125,0.375,0.0,0.0,0.0,0.25,0.0
