R:A::C:P,0 2 4,1,3 5 6
0 2 4,0.3617021276595745,0.3953488372093023,0.4240506329113924
1,0.475177304964539,0.5,0.310126582278481
3 5 6,0.16312056737588654,0.10465116279069768,0.26582278481012656
