R:A::C:P,0 1,2,3 5,4,6
0 1,0.5102040816326531,0.17006802721088435,0.16666666666666666,0.10884353741496598,0.04421768707482993
2,0.3333333333333333,0.21621621621621623,0.2702702702702703,0.09009009009009009,0.09009009009009009
3 5,0.23333333333333334,0.18333333333333332,0.31666666666666665,0.13333333333333333,0.13333333333333333
4,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.0,0.25
6,0.2702702702702703,0.10810810810810811,0.1891891891891892,0.21621621621621623,0.21621621621621623
