R:A::C:P,0,1 3,2,4 5 6
0,0.3939393939393939,0.14583333333333334,0.045454545454545456,0.2608695652173913
1 3,0.42424242424242425,0.625,0.45454545454545453,0.43478260869565216
2,0.12121212121212122,0.1875,0.4090909090909091,0.21739130434782608
4 5 6,0.06060606060606061,0.041666666666666664,0.09090909090909091,0.08695652173913043
