R:A::C:P,0 2,1 5 6,3 4
0 2,0.34097421203438394,0.42406876790830944,0.2349570200573066
1 5 6,0.28456221198156684,0.4539170506912442,0.26152073732718895
3 4,0.32,0.34285714285714286,0.33714285714285713
