R:A::C:P,0 2,1 5 6,3 4
0 2,0.08548850574712644,0.10632183908045977,0.05890804597701149
1 5 6,0.17744252873563218,0.28304597701149425,0.16307471264367815
3 4,0.040229885057471264,0.04310344827586207,0.042385057471264365
