R:A::C:P,0 2,1 3 6,4 5
0 2,0.14627659574468085,0.15159574468085107,0.07712765957446809
1 3 6,0.21010638297872342,0.22074468085106383,0.11170212765957446
4 5,0.026595744680851064,0.026595744680851064,0.02925531914893617
