R:A::C:P,0 5,1 6,2 3,4
0 5,0.4148936170212766,0.20212765957446807,0.26595744680851063,0.11702127659574468
1 6,0.3650190114068441,0.2509505703422053,0.2509505703422053,0.13307984790874525
2 3,0.2482758620689655,0.2620689655172414,0.4068965517241379,0.08275862068965517
4,0.4166666666666667,0.3333333333333333,0.25,0.0
