R:A::C:P,0,1,2,3,4,5,6,7
0,0.2876712328767123,0.1780821917808219,0.0821917808219178,0.0684931506849315,0.136986301369863,0.1232876712328767,0.0547945205479452,0.0684931506849315
1,0.15357142857142858,0.21071428571428572,0.12142857142857143,0.10357142857142858,0.07857142857142857,0.09285714285714286,0.12142857142857143,0.11785714285714285
2,0.11046511627906977,0.18023255813953487,0.1744186046511628,0.13953488372093023,0.13953488372093023,0.1511627906976744,0.05232558139534884,0.05232558139534884
3,0.04,0.1,0.18,0.18,0.1,0.16,0.1,0.14
4,0.1282051282051282,0.02564102564102564,0.23076923076923078,0.10256410256410256,0.1282051282051282,0.20512820512820512,0.05128205128205128,0.1282051282051282
5,0.10526315789473684,0.07017543859649122,0.07017543859649122,0.12280701754385964,0.15789473684210525,0.21052631578947367,0.17543859649122806,0.08771929824561403
6,0.06363636363636363,0.11818181818181818,0.1,0.13636363636363635,0.20909090909090908,0.1,0.14545454545454545,0.12727272727272726
7,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333
