R:A::C:P,0,1,2,3,4,5,6,7
0,0.19626168224299065,0.10236220472440945,0.05825242718446602,0.05319148936170213,0.10101010101010101,0.09,0.04938271604938271,0.06097560975609756
1,0.40186915887850466,0.4645669291338583,0.3300970873786408,0.30851063829787234,0.2222222222222222,0.26,0.41975308641975306,0.4024390243902439
2,0.17757009345794392,0.2440944881889764,0.2912621359223301,0.2553191489361702,0.24242424242424243,0.26,0.1111111111111111,0.10975609756097561
3,0.018691588785046728,0.03937007874015748,0.08737864077669903,0.09574468085106383,0.050505050505050504,0.08,0.06172839506172839,0.08536585365853659
4,0.04672897196261682,0.007874015748031496,0.08737864077669903,0.0425531914893617,0.050505050505050504,0.08,0.024691358024691357,0.06097560975609756
5,0.056074766355140186,0.031496062992125984,0.038834951456310676,0.07446808510638298,0.09090909090909091,0.12,0.12345679012345678,0.06097560975609756
6,0.06542056074766354,0.10236220472440945,0.10679611650485436,0.1595744680851064,0.23232323232323232,0.11,0.19753086419753085,0.17073170731707318
7,0.037383177570093455,0.007874015748031496,0.0,0.010638297872340425,0.010101010101010102,0.0,0.012345679012345678,0.04878048780487805
