R:A::C:P,0 1 4 5 6,2,3
0 1 4 5 6,0.7413793103448276,0.6320754716981132,0.6526315789473685
2,0.20344827586206896,0.2830188679245283,0.25263157894736843
3,0.05517241379310345,0.08490566037735849,0.09473684210526316
