R:A::C:P,0 4,1 5,2,3,6
0 4,0.19148936170212766,0.1897810218978102,0.1595744680851064,0.11290322580645161,0.17777777777777778
1 5,0.5638297872340425,0.46715328467153283,0.44680851063829785,0.41935483870967744,0.3111111111111111
2,0.14361702127659576,0.2116788321167883,0.2553191489361702,0.3387096774193548,0.2222222222222222
3,0.026595744680851064,0.072992700729927,0.09574468085106383,0.08064516129032258,0.1111111111111111
6,0.07446808510638298,0.058394160583941604,0.0425531914893617,0.04838709677419355,0.17777777777777778
