R:A::C:P,0 4,1,2 6,3 5
0 4,0.06844106463878327,0.026615969581749048,0.043726235741444866,0.03612167300380228
1,0.17870722433460076,0.0817490494296578,0.09695817490494296,0.07224334600760456
2 6,0.0779467680608365,0.045627376425855515,0.08745247148288973,0.07034220532319392
3 5,0.03231939163498099,0.009505703422053232,0.03612167300380228,0.03612167300380228
