R:A::C:P,0,1 3 6,2 4,5
0,0.3150684931506849,0.3150684931506849,0.2465753424657534,0.1232876712328767
1 3 6,0.17272727272727273,0.4727272727272727,0.24772727272727274,0.10681818181818181
2 4,0.14218009478672985,0.36018957345971564,0.33649289099526064,0.16113744075829384
5,0.12280701754385964,0.42105263157894735,0.24561403508771928,0.21052631578947367
