R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.5036764705882353,0.15441176470588236,0.11764705882352941,0.22426470588235295
1,0.3963254593175853,0.2650918635170604,0.10236220472440945,0.23622047244094488
2,0.4072727272727273,0.18181818181818182,0.14909090909090908,0.26181818181818184
4 6,0.4353448275862069,0.08836206896551724,0.1206896551724138,0.35560344827586204
