R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.09841954022988506,0.03017241379310345,0.022988505747126436,0.04382183908045977
1,0.10847701149425287,0.07255747126436782,0.028017241379310345,0.06465517241379311
2,0.08045977011494253,0.035919540229885055,0.029454022988505746,0.05172413793103448
4 6,0.14511494252873564,0.029454022988505746,0.040229885057471264,0.11853448275862069
