R:A::C:P,0 4,1,2 3 6,5
0 4,0.11702127659574468,0.02127659574468085,0.04521276595744681,0.013297872340425532
1,0.18085106382978725,0.08244680851063829,0.1675531914893617,0.010638297872340425
2 3 6,0.08776595744680851,0.05319148936170213,0.14095744680851063,0.034574468085106384
5,0.013297872340425532,0.0,0.023936170212765957,0.007978723404255319
