R:A::C:P,0 6,1,2 3 4,5
0 6,0.36774193548387096,0.11827956989247312,0.35698924731182796,0.15698924731182795
1,0.3464566929133858,0.2650918635170604,0.3228346456692913,0.06561679790026247
2 3 4,0.2688888888888889,0.14666666666666667,0.4533333333333333,0.13111111111111112
5,0.2916666666666667,0.125,0.4479166666666667,0.13541666666666666
