R:A::C:P,0 6,1,2 3 4,5
0 6,0.37831858407079644,0.23504273504273504,0.30970149253731344,0.4294117647058823
1,0.2920353982300885,0.43162393162393164,0.2294776119402985,0.14705882352941177
2 3 4,0.2676991150442478,0.28205128205128205,0.3805970149253731,0.34705882352941175
5,0.061946902654867256,0.05128205128205128,0.08022388059701492,0.07647058823529412
