R:A::C:P,0,1 2 6,3,4 5
0,0.1069182389937107,0.0440251572327044,0.012578616352201259,0.05660377358490566
1 2 6,0.14465408805031446,0.27044025157232704,0.1509433962264151,0.10062893081761007
3,0.0,0.018867924528301886,0.012578616352201259,0.012578616352201259
4 5,0.012578616352201259,0.018867924528301886,0.018867924528301886,0.018867924528301886
