R:A::C:P,0 1 2 6,3,4 5
0 1 2 6,0.6923076923076923,0.11085972850678733,0.19683257918552036
3,0.5882352941176471,0.14705882352941177,0.2647058823529412
4 5,0.58,0.16,0.26
