R:A::C:P,0,1 2 3 4 6,5
0,0.022988505747126436,0.02658045977011494,0.0035919540229885057
1 2 3 4 6,0.14727011494252873,0.6214080459770115,0.10919540229885058
5,0.01221264367816092,0.04741379310344827,0.009339080459770116
