R:A::C:P,0,1 2,3 6,4,5
0,0.3010752688172043,0.10909090909090909,0.08791208791208792,0.12280701754385964,0.2
1 2,0.6129032258064516,0.7454545454545455,0.7252747252747253,0.5614035087719298,0.4
3 6,0.021505376344086023,0.10909090909090909,0.07692307692307693,0.17543859649122806,0.28
4,0.021505376344086023,0.01818181818181818,0.03296703296703297,0.12280701754385964,0.0
5,0.043010752688172046,0.01818181818181818,0.07692307692307693,0.017543859649122806,0.12
