R:A::C:P,0,1,2,3 4 5,6
0,0.022988505747126436,0.013649425287356323,0.005028735632183908,0.010057471264367816,0.0014367816091954023
1,0.06609195402298851,0.07255747126436782,0.028017241379310345,0.07830459770114942,0.028735632183908046
2,0.028017241379310345,0.035919540229885055,0.029454022988505746,0.07686781609195402,0.027298850574712645
3 4 5,0.03017241379310345,0.020114942528735632,0.029454022988505746,0.09339080459770115,0.021551724137931036
6,0.035201149425287355,0.02586206896551724,0.028735632183908046,0.1278735632183908,0.06321839080459771
